http://www.wikipedia.org,2256,2014-06-09 21:51:59 +0300,33
http://www.google.com,523,2014-06-13 14:51:59 +0300,33
http://www.yahoo.com,3509,2014-06-15 18:51:59 +0300,44
http://www.cnn.com,7862,2014-06-14 12:51:59 +0300,23
http://www.yahoo.com,1444,2014-06-11 19:51:59 +0300,50
http://www.cnn.com,2652,2014-06-12 12:51:59 +0300,20
http://www.cnn.com,7136,2014-06-12 10:51:59 +0300,24
http://www.wikipedia.org,6794,2014-06-09 15:51:59 +0300,49
http://www.abc.com,2941,2014-06-10 19:51:59 +0300,32
http://www.cnn.com,1819,2014-06-09 13:51:59 +0300,32
http://www.wikipedia.org,5851,2014-06-12 14:51:59 +0300,13
http://www.yahoo.com,357,2014-06-09 18:51:59 +0300,20
http://www.abc.com,7173,2014-06-13 10:51:59 +0300,34
http://www.wikipedia.org,7289,2014-06-13 18:51:59 +0300,40
http://www.google.com,7008,2014-06-13 10:51:59 +0300,8
http://www.abc.com,3077,2014-06-15 09:51:59 +0300,42
http://www.wikipedia.org,9447,2014-06-12 12:51:59 +0300,42
http://www.wikipedia.org,9979,2014-06-16 15:51:59 +0300,24
http://www.cnn.com,9864,2014-06-10 17:51:59 +0300,11
http://www.yahoo.com,3868,2014-06-14 09:51:59 +0300,20
http://www.google.com,4883,2014-06-13 21:51:59 +0300,38
http://www.wikipedia.org,2248,2014-06-10 11:51:59 +0300,49
http://www.cnn.com,5810,2014-06-12 17:51:59 +0300,6
http://www.google.com,667,2014-06-09 13:51:59 +0300,53
http://www.abc.com,5726,2014-06-10 11:51:59 +0300,10
http://www.cnn.com,864,2014-06-10 18:51:59 +0300,12
http://www.yahoo.com,15,2014-06-15 18:51:59 +0300,44
http://www.google.com,5484,2014-06-09 12:51:59 +0300,55
http://www.google.com,7142,2014-06-09 14:51:59 +0300,6
http://www.google.com,4840,2014-06-12 20:51:59 +0300,36
http://www.wikipedia.org,2641,2014-06-13 10:51:59 +0300,9
http://www.cnn.com,8341,2014-06-12 14:51:59 +0300,50
http://www.wikipedia.org,7694,2014-06-12 13:51:59 +0300,34
http://www.abc.com,5161,2014-06-11 13:51:59 +0300,49
http://www.wikipedia.org,3526,2014-06-16 11:51:59 +0300,51
http://www.google.com,8149,2014-06-12 15:51:59 +0300,36
http://www.wikipedia.org,9473,2014-06-11 14:51:59 +0300,40
http://www.google.com,6522,2014-06-11 19:51:59 +0300,49
http://www.wikipedia.org,8515,2014-06-13 12:51:59 +0300,42
http://www.cnn.com,7832,2014-06-09 11:51:59 +0300,52
http://www.cnn.com,6540,2014-06-15 10:51:59 +0300,35
http://www.google.com,7306,2014-06-16 11:51:59 +0300,44
http://www.google.com,7444,2014-06-11 09:51:59 +0300,39
http://www.cnn.com,9302,2014-06-11 12:51:59 +0300,7
http://www.cnn.com,6961,2014-06-13 13:51:59 +0300,31
http://www.yahoo.com,8049,2014-06-15 16:51:59 +0300,21
http://www.google.com,3070,2014-06-13 13:51:59 +0300,26
http://www.abc.com,632,2014-06-14 17:51:59 +0300,10
http://www.google.com,8533,2014-06-12 19:51:59 +0300,15
http://www.cnn.com,6185,2014-06-14 13:51:59 +0300,14
http://www.cnn.com,1093,2014-06-09 12:51:59 +0300,24
http://www.google.com,4645,2014-06-10 13:51:59 +0300,19
http://www.abc.com,2512,2014-06-16 16:51:59 +0300,26
http://www.wikipedia.org,9875,2014-06-12 20:51:59 +0300,46
http://www.abc.com,8285,2014-06-16 20:51:59 +0300,27
http://www.google.com,7811,2014-06-12 19:51:59 +0300,22
http://www.cnn.com,3796,2014-06-11 15:51:59 +0300,26
http://www.google.com,5755,2014-06-11 21:51:59 +0300,41
http://www.cnn.com,5868,2014-06-14 21:51:59 +0300,42
http://www.wikipedia.org,6067,2014-06-09 12:51:59 +0300,32
http://www.yahoo.com,2112,2014-06-10 12:51:59 +0300,30
http://www.wikipedia.org,3396,2014-06-14 16:51:59 +0300,53
http://www.cnn.com,4097,2014-06-12 12:51:59 +0300,13
http://www.abc.com,5963,2014-06-13 12:51:59 +0300,27
http://www.abc.com,8476,2014-06-10 19:51:59 +0300,12
http://www.google.com,4834,2014-06-11 09:51:59 +0300,27
http://www.cnn.com,5961,2014-06-10 11:51:59 +0300,19
http://www.yahoo.com,811,2014-06-16 20:51:59 +0300,34
http://www.google.com,1549,2014-06-14 20:51:59 +0300,0
http://www.google.com,3877,2014-06-11 19:51:59 +0300,25
http://www.google.com,8953,2014-06-15 15:51:59 +0300,52
http://www.wikipedia.org,5273,2014-06-10 15:51:59 +0300,20
http://www.wikipedia.org,2751,2014-06-09 11:51:59 +0300,0
http://www.abc.com,781,2014-06-09 13:51:59 +0300,55
http://www.cnn.com,6744,2014-06-16 19:51:59 +0300,15
http://www.google.com,9159,2014-06-13 19:51:59 +0300,42
http://www.google.com,7569,2014-06-14 18:51:59 +0300,45
http://www.cnn.com,1851,2014-06-10 11:51:59 +0300,22
http://www.yahoo.com,2922,2014-06-14 18:51:59 +0300,3
http://www.yahoo.com,11,2014-06-11 18:51:59 +0300,58
http://www.wikipedia.org,4528,2014-06-11 15:51:59 +0300,44
http://www.cnn.com,6700,2014-06-11 14:51:59 +0300,50
http://www.cnn.com,1651,2014-06-14 14:51:59 +0300,28
http://www.abc.com,9657,2014-06-09 17:51:59 +0300,55
http://www.google.com,9775,2014-06-11 17:51:59 +0300,0
http://www.yahoo.com,4753,2014-06-09 18:51:59 +0300,7
http://www.google.com,5187,2014-06-10 13:51:59 +0300,32
http://www.abc.com,1814,2014-06-12 11:51:59 +0300,24
http://www.abc.com,7940,2014-06-10 13:51:59 +0300,45
http://www.abc.com,4181,2014-06-09 19:51:59 +0300,40
http://www.google.com,4399,2014-06-14 15:51:59 +0300,6
http://www.wikipedia.org,1367,2014-06-09 18:51:59 +0300,10
http://www.cnn.com,3307,2014-06-10 17:51:59 +0300,13
http://www.cnn.com,1994,2014-06-11 10:51:59 +0300,29
http://www.yahoo.com,245,2014-06-10 18:51:59 +0300,20
http://www.google.com,7148,2014-06-12 12:51:59 +0300,10
http://www.cnn.com,4828,2014-06-14 11:51:59 +0300,31
http://www.yahoo.com,9122,2014-06-14 14:51:59 +0300,48
http://www.abc.com,48,2014-06-14 16:51:59 +0300,57
http://www.abc.com,1255,2014-06-11 15:51:59 +0300,1
http://www.wikipedia.org,3582,2014-06-15 15:51:59 +0300,28
http://www.wikipedia.org,7822,2014-06-09 13:51:59 +0300,13
http://www.abc.com,7646,2014-06-14 12:51:59 +0300,58
http://www.wikipedia.org,9550,2014-06-10 14:51:59 +0300,19
http://www.google.com,8185,2014-06-13 13:51:59 +0300,22
http://www.cnn.com,9382,2014-06-12 11:51:59 +0300,1
http://www.google.com,196,2014-06-14 12:51:59 +0300,37
http://www.yahoo.com,998,2014-06-14 14:51:59 +0300,14
http://www.cnn.com,7721,2014-06-12 13:51:59 +0300,41
http://www.wikipedia.org,9704,2014-06-11 09:51:59 +0300,36
http://www.cnn.com,2465,2014-06-09 15:51:59 +0300,21
http://www.abc.com,6780,2014-06-15 16:51:59 +0300,41
http://www.abc.com,2747,2014-06-10 16:51:59 +0300,29
http://www.cnn.com,763,2014-06-15 09:51:59 +0300,43
http://www.google.com,1917,2014-06-14 12:51:59 +0300,51
http://www.cnn.com,3003,2014-06-10 10:51:59 +0300,30
http://www.google.com,2568,2014-06-14 16:51:59 +0300,32
http://www.abc.com,4174,2014-06-09 09:51:59 +0300,41
http://www.yahoo.com,767,2014-06-15 21:51:59 +0300,9
http://www.cnn.com,5804,2014-06-15 21:51:59 +0300,55
http://www.wikipedia.org,975,2014-06-09 10:51:59 +0300,0
http://www.google.com,1906,2014-06-10 17:52:00 +0300,31
http://www.abc.com,4867,2014-06-10 14:52:00 +0300,20
http://www.abc.com,5730,2014-06-14 17:52:00 +0300,39
http://www.abc.com,7978,2014-06-12 13:52:00 +0300,27
http://www.abc.com,5965,2014-06-16 12:52:00 +0300,9
http://www.google.com,5480,2014-06-11 12:52:00 +0300,11
http://www.wikipedia.org,4154,2014-06-14 13:52:00 +0300,47
http://www.abc.com,7433,2014-06-14 10:52:00 +0300,18
http://www.wikipedia.org,7532,2014-06-15 09:52:00 +0300,18
http://www.yahoo.com,100,2014-06-11 10:52:00 +0300,57
http://www.wikipedia.org,7216,2014-06-09 10:52:00 +0300,1
http://www.cnn.com,9983,2014-06-13 14:52:00 +0300,25
http://www.yahoo.com,763,2014-06-13 12:52:00 +0300,60
http://www.yahoo.com,4437,2014-06-13 12:52:00 +0300,22
http://www.cnn.com,4228,2014-06-16 09:52:00 +0300,28
http://www.yahoo.com,7717,2014-06-15 14:52:00 +0300,24
http://www.cnn.com,244,2014-06-10 19:52:00 +0300,57
http://www.google.com,3264,2014-06-15 16:52:00 +0300,25
http://www.wikipedia.org,7937,2014-06-15 20:52:00 +0300,47
http://www.abc.com,8982,2014-06-14 12:52:00 +0300,45
http://www.wikipedia.org,1596,2014-06-15 21:52:00 +0300,35
http://www.abc.com,4532,2014-06-13 14:52:00 +0300,9
http://www.abc.com,2506,2014-06-15 18:52:00 +0300,26
http://www.google.com,6698,2014-06-09 10:52:00 +0300,18
http://www.cnn.com,3892,2014-06-13 11:52:00 +0300,34
http://www.wikipedia.org,4343,2014-06-14 13:52:00 +0300,51
http://www.google.com,2164,2014-06-10 18:52:00 +0300,37
http://www.yahoo.com,1296,2014-06-13 14:52:00 +0300,28
http://www.abc.com,8905,2014-06-14 19:52:00 +0300,37
http://www.yahoo.com,7301,2014-06-09 09:52:00 +0300,35
http://www.google.com,980,2014-06-13 20:52:00 +0300,56
http://www.yahoo.com,3337,2014-06-12 17:52:00 +0300,27
http://www.yahoo.com,5616,2014-06-14 19:52:00 +0300,17
http://www.wikipedia.org,5831,2014-06-11 11:52:00 +0300,31
http://www.cnn.com,453,2014-06-10 17:52:00 +0300,35
http://www.abc.com,2359,2014-06-15 12:52:00 +0300,8
http://www.wikipedia.org,6511,2014-06-11 16:52:00 +0300,55
http://www.google.com,6834,2014-06-14 10:52:00 +0300,20
http://www.wikipedia.org,7101,2014-06-13 21:52:00 +0300,41
http://www.cnn.com,3054,2014-06-10 11:52:00 +0300,16
http://www.abc.com,6711,2014-06-09 15:52:00 +0300,8
http://www.abc.com,1973,2014-06-15 12:52:00 +0300,28
http://www.google.com,911,2014-06-10 20:52:00 +0300,31
http://www.yahoo.com,392,2014-06-16 14:52:00 +0300,8
http://www.yahoo.com,455,2014-06-15 09:52:00 +0300,3
http://www.wikipedia.org,5337,2014-06-16 17:52:00 +0300,23
http://www.yahoo.com,5164,2014-06-15 13:52:00 +0300,51
http://www.abc.com,6692,2014-06-11 19:52:00 +0300,50
http://www.google.com,9542,2014-06-09 18:52:00 +0300,18
http://www.abc.com,8153,2014-06-13 09:52:00 +0300,50
http://www.cnn.com,6741,2014-06-16 15:52:00 +0300,26
http://www.cnn.com,9674,2014-06-15 10:52:00 +0300,14
http://www.cnn.com,678,2014-06-16 18:52:00 +0300,8
http://www.yahoo.com,5316,2014-06-15 17:52:00 +0300,48
http://www.google.com,3371,2014-06-10 16:52:00 +0300,29
http://www.abc.com,5188,2014-06-12 19:52:00 +0300,37
http://www.wikipedia.org,5635,2014-06-16 15:52:00 +0300,20
http://www.google.com,4393,2014-06-11 10:52:00 +0300,54
http://www.yahoo.com,2643,2014-06-12 10:52:00 +0300,9
http://www.google.com,41,2014-06-09 17:52:00 +0300,18
http://www.google.com,3710,2014-06-12 20:52:00 +0300,55
http://www.yahoo.com,1101,2014-06-13 11:52:00 +0300,0
http://www.yahoo.com,5663,2014-06-14 20:52:00 +0300,25
http://www.wikipedia.org,3519,2014-06-09 13:52:00 +0300,1
http://www.cnn.com,2992,2014-06-09 11:52:00 +0300,50
http://www.cnn.com,8416,2014-06-11 19:52:00 +0300,34
http://www.yahoo.com,9517,2014-06-13 15:52:00 +0300,23
http://www.yahoo.com,8005,2014-06-10 14:52:00 +0300,54
http://www.abc.com,2888,2014-06-15 19:52:00 +0300,49
http://www.yahoo.com,3412,2014-06-16 20:52:00 +0300,58
http://www.cnn.com,4238,2014-06-16 14:52:00 +0300,51
http://www.yahoo.com,6349,2014-06-09 21:52:00 +0300,55
http://www.cnn.com,7684,2014-06-11 12:52:00 +0300,17
http://www.google.com,5082,2014-06-11 13:52:00 +0300,38
http://www.google.com,7400,2014-06-10 14:52:00 +0300,35
http://www.abc.com,7836,2014-06-16 10:52:00 +0300,7
http://www.yahoo.com,66,2014-06-12 09:52:00 +0300,47
http://www.yahoo.com,6574,2014-06-12 20:52:00 +0300,12
http://www.yahoo.com,1141,2014-06-14 10:52:00 +0300,54
http://www.abc.com,2808,2014-06-09 20:52:00 +0300,15
http://www.abc.com,5330,2014-06-12 17:52:00 +0300,7
http://www.abc.com,365,2014-06-11 14:52:00 +0300,11
http://www.yahoo.com,634,2014-06-14 12:52:00 +0300,6
http://www.yahoo.com,2453,2014-06-12 15:52:00 +0300,47
http://www.cnn.com,677,2014-06-10 13:52:00 +0300,0
http://www.google.com,3299,2014-06-15 13:52:00 +0300,45
http://www.google.com,5772,2014-06-11 12:52:00 +0300,0
http://www.yahoo.com,190,2014-06-15 10:52:00 +0300,7
http://www.yahoo.com,7295,2014-06-15 14:52:00 +0300,51
http://www.cnn.com,6529,2014-06-14 21:52:00 +0300,17
http://www.google.com,5907,2014-06-09 13:52:00 +0300,47
http://www.wikipedia.org,7907,2014-06-15 15:52:00 +0300,40
http://www.abc.com,6546,2014-06-14 21:52:00 +0300,7
http://www.cnn.com,9527,2014-06-12 15:52:00 +0300,52
http://www.cnn.com,2178,2014-06-15 15:52:00 +0300,42
http://www.wikipedia.org,8206,2014-06-16 16:52:00 +0300,41
http://www.yahoo.com,9332,2014-06-13 09:52:00 +0300,45
http://www.abc.com,5874,2014-06-15 15:52:00 +0300,27
http://www.wikipedia.org,9283,2014-06-11 10:52:00 +0300,51
http://www.abc.com,9393,2014-06-11 17:52:00 +0300,19
http://www.wikipedia.org,9056,2014-06-14 13:52:00 +0300,27
http://www.yahoo.com,2384,2014-06-12 21:52:00 +0300,39
http://www.wikipedia.org,550,2014-06-11 15:52:00 +0300,1
http://www.abc.com,5893,2014-06-09 20:52:00 +0300,38
http://www.abc.com,8896,2014-06-12 21:52:00 +0300,39
http://www.wikipedia.org,8583,2014-06-13 10:52:00 +0300,59
http://www.yahoo.com,3350,2014-06-15 10:52:00 +0300,9
http://www.wikipedia.org,8336,2014-06-16 10:52:00 +0300,13
http://www.google.com,7657,2014-06-15 20:52:00 +0300,39
http://www.yahoo.com,6172,2014-06-10 21:52:00 +0300,16
http://www.wikipedia.org,662,2014-06-16 20:52:00 +0300,58
http://www.wikipedia.org,118,2014-06-14 21:52:00 +0300,58
http://www.abc.com,167,2014-06-09 21:52:00 +0300,36
http://www.cnn.com,8602,2014-06-13 15:52:00 +0300,25
http://www.yahoo.com,5633,2014-06-12 09:52:00 +0300,27
http://www.wikipedia.org,8017,2014-06-10 12:52:00 +0300,13
http://www.abc.com,9963,2014-06-11 17:52:00 +0300,44
http://www.yahoo.com,2663,2014-06-16 15:52:00 +0300,51
http://www.wikipedia.org,8442,2014-06-10 10:52:00 +0300,2
http://www.cnn.com,8124,2014-06-09 10:52:00 +0300,2
http://www.cnn.com,3506,2014-06-12 17:52:00 +0300,3
http://www.wikipedia.org,2849,2014-06-15 14:52:00 +0300,50
http://www.google.com,1436,2014-06-13 17:52:00 +0300,15
http://www.yahoo.com,469,2014-06-11 11:52:00 +0300,17
http://www.yahoo.com,1680,2014-06-16 17:52:00 +0300,49
http://www.wikipedia.org,9106,2014-06-12 16:52:00 +0300,2
http://www.google.com,7307,2014-06-09 12:52:00 +0300,15
http://www.yahoo.com,5787,2014-06-12 15:52:00 +0300,8
http://www.wikipedia.org,3718,2014-06-13 17:52:00 +0300,57
http://www.cnn.com,4023,2014-06-14 19:52:00 +0300,41
http://www.google.com,7401,2014-06-10 13:52:00 +0300,10
http://www.cnn.com,2381,2014-06-11 21:52:00 +0300,22
http://www.cnn.com,2903,2014-06-14 15:52:00 +0300,54
http://www.cnn.com,7100,2014-06-09 14:52:00 +0300,6
http://www.cnn.com,347,2014-06-11 15:52:00 +0300,24
http://www.wikipedia.org,2335,2014-06-15 10:52:00 +0300,12
http://www.cnn.com,1527,2014-06-09 11:52:00 +0300,36
http://www.google.com,5203,2014-06-10 09:52:00 +0300,25
http://www.abc.com,4776,2014-06-11 12:52:00 +0300,2
http://www.yahoo.com,2311,2014-06-16 11:52:00 +0300,38
http://www.yahoo.com,7431,2014-06-16 11:52:00 +0300,7
http://www.abc.com,7410,2014-06-12 09:52:00 +0300,58
http://www.yahoo.com,2612,2014-06-13 17:52:00 +0300,33
http://www.abc.com,7563,2014-06-13 12:52:00 +0300,25
http://www.wikipedia.org,61,2014-06-12 12:52:00 +0300,22
http://www.yahoo.com,9037,2014-06-12 12:52:00 +0300,31
http://www.wikipedia.org,6679,2014-06-11 20:52:00 +0300,31
http://www.abc.com,3101,2014-06-10 21:52:00 +0300,9
http://www.wikipedia.org,6970,2014-06-09 14:52:00 +0300,55
http://www.yahoo.com,5483,2014-06-09 17:52:00 +0300,4
http://www.yahoo.com,9591,2014-06-16 20:52:00 +0300,50
http://www.wikipedia.org,6069,2014-06-12 10:52:00 +0300,43
http://www.cnn.com,1219,2014-06-09 17:52:00 +0300,21
http://www.google.com,8924,2014-06-13 11:52:00 +0300,24
http://www.cnn.com,5820,2014-06-12 19:52:00 +0300,32
http://www.wikipedia.org,9064,2014-06-10 20:52:00 +0300,18
http://www.google.com,1701,2014-06-09 19:52:00 +0300,33
http://www.cnn.com,2882,2014-06-15 21:52:00 +0300,22
http://www.wikipedia.org,5603,2014-06-11 09:52:00 +0300,42
http://www.cnn.com,8321,2014-06-09 17:52:00 +0300,33
http://www.yahoo.com,3568,2014-06-09 14:52:00 +0300,39
http://www.google.com,4475,2014-06-13 15:52:00 +0300,24
http://www.yahoo.com,9107,2014-06-14 20:52:00 +0300,41
http://www.wikipedia.org,4128,2014-06-10 16:52:00 +0300,9
http://www.cnn.com,5869,2014-06-16 18:52:00 +0300,20
http://www.cnn.com,490,2014-06-10 09:52:00 +0300,35
http://www.wikipedia.org,9357,2014-06-10 13:52:00 +0300,18
http://www.abc.com,6478,2014-06-09 12:52:00 +0300,59
http://www.cnn.com,5896,2014-06-16 10:52:00 +0300,36
http://www.yahoo.com,1809,2014-06-15 16:52:00 +0300,8
http://www.wikipedia.org,2118,2014-06-16 12:52:00 +0300,41
http://www.google.com,5881,2014-06-10 16:52:00 +0300,27
http://www.abc.com,8759,2014-06-12 15:52:00 +0300,34
http://www.google.com,2986,2014-06-12 14:52:00 +0300,1
http://www.cnn.com,35,2014-06-13 09:52:00 +0300,49
http://www.yahoo.com,774,2014-06-14 20:52:00 +0300,42
http://www.cnn.com,3625,2014-06-09 17:52:00 +0300,0
http://www.cnn.com,7540,2014-06-13 19:52:00 +0300,24
http://www.yahoo.com,9314,2014-06-16 20:52:00 +0300,24
http://www.yahoo.com,3205,2014-06-13 14:52:00 +0300,56
http://www.wikipedia.org,3834,2014-06-13 11:52:00 +0300,44
http://www.wikipedia.org,5607,2014-06-16 17:52:00 +0300,3
http://www.abc.com,3275,2014-06-10 14:52:00 +0300,47
http://www.abc.com,4758,2014-06-13 09:52:00 +0300,50
http://www.cnn.com,6279,2014-06-12 21:52:00 +0300,57
http://www.abc.com,6712,2014-06-09 11:52:00 +0300,19
http://www.abc.com,9911,2014-06-10 12:52:00 +0300,50
http://www.abc.com,6812,2014-06-12 13:52:00 +0300,11
http://www.google.com,4568,2014-06-16 21:52:00 +0300,24
http://www.abc.com,3764,2014-06-14 18:52:00 +0300,60
http://www.google.com,9079,2014-06-10 18:52:00 +0300,49
http://www.google.com,3344,2014-06-09 12:52:00 +0300,31
http://www.google.com,4417,2014-06-14 09:52:00 +0300,55
http://www.cnn.com,6783,2014-06-16 15:52:00 +0300,10
http://www.cnn.com,8545,2014-06-13 21:52:00 +0300,54
http://www.abc.com,3018,2014-06-09 12:52:00 +0300,12
http://www.cnn.com,3792,2014-06-16 13:52:00 +0300,39
http://www.cnn.com,2322,2014-06-13 18:52:00 +0300,17
http://www.wikipedia.org,3271,2014-06-12 17:52:00 +0300,29
http://www.google.com,8281,2014-06-09 21:52:00 +0300,8
http://www.abc.com,4828,2014-06-10 09:52:00 +0300,35
http://www.yahoo.com,2464,2014-06-15 09:52:00 +0300,21
http://www.cnn.com,8576,2014-06-14 14:52:00 +0300,29
http://www.abc.com,5888,2014-06-09 21:52:00 +0300,37
http://www.google.com,5062,2014-06-16 16:52:00 +0300,37
http://www.abc.com,1688,2014-06-13 13:52:00 +0300,1
http://www.abc.com,6705,2014-06-13 13:52:00 +0300,52
http://www.google.com,6036,2014-06-13 15:52:00 +0300,36
http://www.yahoo.com,218,2014-06-13 15:52:00 +0300,55
http://www.cnn.com,1154,2014-06-13 10:52:00 +0300,14
http://www.yahoo.com,4658,2014-06-12 19:52:00 +0300,50
http://www.cnn.com,1400,2014-06-14 13:52:00 +0300,27
http://www.cnn.com,9049,2014-06-10 13:52:00 +0300,43
http://www.yahoo.com,2530,2014-06-12 09:52:00 +0300,33
http://www.abc.com,7637,2014-06-09 13:52:00 +0300,4
http://www.yahoo.com,5170,2014-06-14 10:52:00 +0300,48
http://www.yahoo.com,6216,2014-06-14 11:52:00 +0300,43
http://www.cnn.com,8467,2014-06-15 10:52:00 +0300,40
http://www.google.com,1231,2014-06-12 15:52:00 +0300,20
http://www.cnn.com,1752,2014-06-11 11:52:00 +0300,11
http://www.cnn.com,528,2014-06-12 13:52:00 +0300,54
http://www.wikipedia.org,3278,2014-06-10 12:52:00 +0300,51
http://www.google.com,794,2014-06-14 14:52:00 +0300,16
http://www.cnn.com,5001,2014-06-10 21:52:00 +0300,6
http://www.google.com,8858,2014-06-11 15:52:00 +0300,60
http://www.cnn.com,6795,2014-06-10 20:52:00 +0300,54
http://www.cnn.com,1886,2014-06-10 09:52:00 +0300,51
http://www.yahoo.com,6136,2014-06-13 11:52:00 +0300,6
http://www.cnn.com,7299,2014-06-13 16:52:00 +0300,28
http://www.google.com,7491,2014-06-09 19:52:00 +0300,36
http://www.wikipedia.org,789,2014-06-15 20:52:00 +0300,20
http://www.yahoo.com,7336,2014-06-12 09:52:00 +0300,35
http://www.wikipedia.org,9449,2014-06-15 16:52:00 +0300,30
http://www.wikipedia.org,6467,2014-06-11 18:52:00 +0300,56
http://www.yahoo.com,8479,2014-06-14 19:52:00 +0300,24
http://www.wikipedia.org,8340,2014-06-10 16:52:00 +0300,29
http://www.abc.com,3557,2014-06-12 20:52:00 +0300,44
http://www.google.com,8605,2014-06-11 18:52:00 +0300,9
http://www.wikipedia.org,1803,2014-06-16 17:52:00 +0300,29
http://www.cnn.com,2613,2014-06-14 21:52:00 +0300,9
http://www.google.com,288,2014-06-10 21:52:00 +0300,40
http://www.abc.com,8013,2014-06-10 09:52:00 +0300,31
http://www.wikipedia.org,3546,2014-06-15 18:52:00 +0300,19
http://www.wikipedia.org,7960,2014-06-14 10:52:00 +0300,20
http://www.abc.com,9658,2014-06-13 12:52:00 +0300,28
http://www.wikipedia.org,1605,2014-06-16 20:52:00 +0300,6
